id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
311584,40 m2 Appartment near Leidseplein ,1023895,Luca And Aldo,,De Baarsjes - Oud-West,52.36683953762935,4.8767584018742,Entire home/apt,100,3,53,2017-10-14,0.63,1,0
311694,Excellent Room-2 Centre Amsterdam,1480817,Gerard,,Centrum-Oost,52.361762071894596,4.893214501045171,Private room,115,2,9,2018-06-08,0.20,2,263
313778,3 room apartment in popular Amsterdam Oost!,1612893,Nina,,Oostelijk Havengebied - Indische Buurt,52.36439279170667,4.939439259273157,Entire home/apt,124,2,49,2019-01-01,0.66,1,259
314082,Comfy and cozy private apartment,1613692,Rosanne,,De Baarsjes - Oud-West,52.36314066044941,4.862843774007732,Entire home/apt,111,1,39,2019-01-01,0.47,1,0
314235,Ground floor apartment with patio in De Pijp,1613017,Jasper,,De Pijp - Rivierenbuurt,52.35718094757721,4.896541019086117,Entire home/apt,150,5,9,2015-05-31,0.11,1,14
315820,76m2 app near center&park&amstel,1743575,Anna,,Oud-Oost,52.355622055779385,4.915361669484475,Entire home/apt,107,4,46,2018-10-28,0.56,1,66
319985,Elegant Appartement Central Location.,1640702,J,,De Pijp - Rivierenbuurt,52.35728609667446,4.901626908382144,Entire home/apt,131,2,220,2018-12-21,2.70,2,183
320689,Familyhome easy airport connection!,1642815,Janey,,Zuid,52.34918997610091,4.858891147328281,Entire home/apt,88,1,32,2016-11-07,0.39,1,0
325165,Studio in the centre of Amsterdam,1636818,Janneke,,Centrum-Oost,52.37073252478772,4.928607658807339,Entire home/apt,80,3,24,2018-06-10,0.34,1,0
329577,Luxery apartment next to the Vondelpark,1682737,Mar,,Zuid,52.351570069403955,4.849302410206958,Entire home/apt,190,2,39,2018-12-28,0.47,1,34
331946,Lovely FAMILY house near Vondelpark,1687595,Sebastiaan,,De Baarsjes - Oud-West,52.361815449718776,4.856987624920196,Entire home/apt,275,2,23,2018-01-06,0.36,1,8
335197,"95m2 app, 2-4 people, happy reviews",1706915,Merijn,,Centrum-West,52.3704158509066,4.889335098555673,Entire home/apt,175,3,102,2016-07-17,1.24,1,13
340994,Stay at 'Perfect appartement in the center' by the,1730202,Anja,,Centrum-Oost,52.36884439013096,4.906479868020015,Entire home/apt,140,4,33,2018-10-23,0.40,1,0
342540,cosy quiet studio  garden view C,1738291,Rijmert,,Watergraafsmeer,52.3566559259347,4.933655150598123,Private room,72,2,229,2018-12-28,2.78,1,323
343094,Amstel Nest - an urban retreat for two,1740785,Rob & Fang,,Oud-Oost,52.35549014520654,4.908523996875966,Private room,96,3,307,2018-12-23,3.76,2,213
345397,Spacious typical A'dam APT 120mtr,1751751,Nyika,,De Pijp - Rivierenbuurt,52.35711088030786,4.903913951254411,Entire home/apt,169,2,39,2019-01-02,0.47,1,0
347272,Very cute and comfy Jordaan apartment :),317696,Maud,,Centrum-West,52.3762616668596,4.8781816402362175,Entire home/apt,129,4,50,2018-08-13,0.61,1,12
349208,Cozy room at Magnolia,1029506,Mercedes,,Oud-Oost,52.351351900423715,4.917794286442699,Private room,75,2,83,2018-12-09,1.06,1,314
350271,Luxe boat AMSTERDAM IJBURG!!!,1775032,Agustina,,IJburg - Zeeburgereiland,52.36075570338881,4.988761589662034,Entire home/apt,395,7,3,2018-09-17,0.07,1,358
356220,"City Centre/Canalzone, comfy, cozy and quiet room!",1801815,Ingrid,,Centrum-Oost,52.359892039549834,4.893966153096777,Private room,120,2,161,2018-12-30,1.94,1,151
356424,Sunny appartment in Westerpark,1803801,Annemarie,,Westerpark,52.378550012792985,4.87036896319253,Entire home/apt,100,5,16,2016-01-05,0.20,1,0
357980,★ STYLISH FAMILY HOME - CITY CENTER,1811745,Marre,,De Baarsjes - Oud-West,52.36545161575742,4.875296384968482,Entire home/apt,245,2,69,2018-11-18,0.84,1,0
359298,Sunny Roof Top in Beautiful Area,1817922,Olly & Josh,,Centrum-Oost,52.36287380203569,4.910151984913147,Entire home/apt,150,4,107,2018-07-06,1.30,1,0
359408,Comfortable apt. in city center,1818342,Linda,,Centrum-West,52.3663006202557,4.880362689046959,Entire home/apt,99,3,67,2018-12-10,0.84,1,0
361342,★ Stunning City Centre Apartment #3,1826139,Jan,,Centrum-West,52.38029175778536,4.893370169574942,Entire home/apt,299,7,96,2018-12-12,1.17,8,20
362458,"Bright, newly renovated apartment in Center-East",1831568,Roel,,Centrum-Oost,52.37021068428302,4.930074872762538,Entire home/apt,80,3,47,2018-11-12,0.64,1,0
363678,Canal Apartment in Center - quiet & characteristic,597374,Ardi,,Centrum-West,52.37264510972922,4.881236854117161,Entire home/apt,169,3,19,2017-09-22,0.23,1,304
364728,Fancy decorated little Tsarina  privéapartment,1155851,Tsarina,,Centrum-Oost,52.37101587904856,4.930616986250456,Entire home/apt,129,2,151,2019-01-02,1.84,3,277
366438,Amsterdam@ city centre & canal view,1849988,Nicolet,,Centrum-Oost,52.36850150619426,4.896692850156721,Private room,170,2,395,2018-12-02,4.80,1,153
367107,"PEACEFUL HOME IN HISTORIC CENTRE, NEXT TO AMSTEL",1853421,Marijn,,Centrum-Oost,52.3624823953414,4.902040840800507,Entire home/apt,170,3,6,2018-11-04,0.14,1,0
367491,Lovely bright apt. heart Amsterdam,1855417,Maarten,,De Baarsjes - Oud-West,52.36594092995622,4.878068144957082,Entire home/apt,165,4,58,2018-09-03,0.70,1,18
369870,New App/Houseboat Jordaan Centrum,1864193,Suus@Wally,,Centrum-West,52.384443315736135,4.891907546872044,Entire home/apt,120,4,96,2018-10-03,1.18,1,121
370870,Cute place in Amsterdam Center,1868839,Kris,,Centrum-Oost,52.36430151718033,4.905423277688137,Entire home/apt,100,5,40,2018-11-24,0.48,1,18
378523,Freedom on the water!,1901477,Caroline,,Centrum-Oost,52.372130969991694,4.9037882171024245,Entire home/apt,280,3,88,2018-08-15,1.14,1,155
379143,Pent House Apartment Large Private Room!,1887873,Dom,,De Pijp - Rivierenbuurt,52.35397725203687,4.904327780949765,Private room,85,3,88,2019-01-03,4.10,1,83
379885,Studio @Houseboat-BEST VIEW@amstel,1907015,Masha,,Oud-Oost,52.35466251384658,4.907630215719822,Entire home/apt,199,3,41,2018-09-16,0.51,2,314
384909,"Central Loft, Great Rooftop Terrace",1927004,Lisanne,,Centrum-West,52.373928142075776,4.877930682506857,Entire home/apt,199,2,104,2018-09-17,1.26,1,0
386479,CHARMING B&B IN AMSTERDAM JORDAN 1,1934192,Agnes,,Centrum-West,52.371979491307535,4.875612251968058,Private room,118,2,116,2019-01-05,1.45,2,292
387644,"Lovely apt, Amsterdam /Jordaan.",1939619,Melih,,Westerpark,52.37926631635374,4.877495439022881,Entire home/apt,300,2,51,2018-09-28,0.64,1,1
390894,Luxury apartment in the best area,1954555,Floris,,Centrum-West,52.37170239002863,4.8772884951302435,Entire home/apt,225,1,34,2017-03-30,0.42,1,358
392003,CHARMING B&B IN AMSTERDAM JORDAN 2,1934192,Agnes,,Centrum-West,52.371876042993364,4.876419661464854,Private room,60,2,171,2019-01-09,2.14,2,287
396125,Room in Jordaan Heart of Amsterdam,1979865,Carolyn,,Centrum-West,52.37914263423001,4.884930466253877,Private room,70,3,508,2019-01-06,6.21,1,0
400325,Cozy City Centre Studio Apartment !,1998272,Sascha,,Centrum-Oost,52.361233419864966,4.894886639744007,Entire home/apt,140,2,53,2017-07-02,0.64,1,0
402353,Vintage apartment with roof terrace,2008330,Lidy,,Watergraafsmeer,52.3541445044911,4.934275462292311,Entire home/apt,130,2,122,2018-12-23,1.54,1,214
406794,Beautiful spacious 130m family home,325306,Michiel,,Oud-Oost,52.36130708101714,4.925787213006578,Entire home/apt,150,2,8,2016-08-22,0.23,1,0
408794,Rooftop Terrace Luxury Loft Centre Amsterdam,2035506,Janto (B),,De Baarsjes - Oud-West,52.359709756787495,4.861774202515398,Entire home/apt,129,3,23,2018-08-27,0.31,1,43
409893,Magnificent canal-apt A'dam 1st flr,2040542,Maud,,Centrum-Oost,52.363865735041855,4.8953790996935895,Entire home/apt,160,6,95,2018-11-06,1.17,3,218
410998,Perfect location - 2-bdrm ideal for a family of 3,2046301,Nina,,De Baarsjes - Oud-West,52.371306394148746,4.87287175014137,Entire home/apt,120,2,6,2016-08-15,0.11,1,0
414865,"Charming house, perfect for two!",2063261,Miranda,,Zuid,52.35098813463605,4.846646282429849,Entire home/apt,115,4,7,2018-04-24,0.17,1,62
414917,Cent Adam Lux (2-4p) Apt 90 sqm(m2),2063612,Jan,,Centrum-Oost,52.362998941555524,4.899171691731012,Entire home/apt,299,180,78,2015-07-16,0.96,1,358
415619,Sunny Amsterdam East Harbor View,1336633,Stephan,,Oostelijk Havengebied - Indische Buurt,52.36958171436864,4.935160978566824,Entire home/apt,145,2,59,2019-01-03,0.73,1,115
418098,Beautiful 19th Cent. City Apartment,2078292,Annemarije,,De Baarsjes - Oud-West,52.36872131205867,4.860219830421077,Entire home/apt,185,3,19,2018-10-21,0.23,1,4
418901,Authentic Jordaan - Central Luxury,1005087,Wytse,,Centrum-West,52.37937483615373,4.893615757464224,Entire home/apt,260,7,40,2018-12-14,0.51,2,281
422044,★ City Centre Loft #4,1826139,Jan,,Centrum-West,52.379989088868605,4.893881514844094,Entire home/apt,275,7,128,2018-11-16,1.58,8,280
424248,Spacious apartment with balcony!,2108995,Marieke,,Geuzenveld - Slotermeer,52.37198145063731,4.83354187468096,Entire home/apt,105,2,30,2018-10-12,0.37,1,186
425575,Magnificent canal-apt A'dam 2nd flr,2040542,Maud,,Centrum-Oost,52.362160565172964,4.895037828314399,Entire home/apt,140,6,92,2018-07-30,1.13,3,296
431206,FAMILY HOUSE-PERFECT LOCATION! Available for Xmas,2143683,Lotte,,Zuid,52.35453344848232,4.875221255829239,Entire home/apt,250,2,21,2017-08-21,0.26,1,0
431635,Sunny apartment with cat,1939922,Hannes,,Bos en Lommer,52.378527087568585,4.855730952745263,Entire home/apt,65,3,13,2018-08-25,0.17,1,0
432233,Beautiful apartment @ true center,2144360,Feiko,,Centrum-Oost,52.3617700401836,4.887437204979946,Entire home/apt,300,3,23,2017-05-07,0.28,1,363
434097,"Cosy Studio Canalside, CENTRE.",2157711,Olga,,Centrum-Oost,52.36408774295845,4.922077786001281,Private room,82,2,179,2018-12-23,2.53,1,53
437757,COOL DESIGN HOUSE with WiFi,2174719,Natalie,,De Pijp - Rivierenbuurt,52.352980432988225,4.905120446163186,Entire home/apt,109,4,113,2018-05-10,1.39,1,37
438089,STUDIO FOR 2 VONDELPARK AMSTERDAM,2064560,Har,,De Baarsjes - Oud-West,52.36149890877554,4.867808450956324,Private room,99,2,138,2018-12-17,1.79,2,0
439097,Bright apt in central Amsterdam,2181530,Janneke,,De Baarsjes - Oud-West,52.369937569869336,4.867074086243471,Entire home/apt,120,3,49,2018-11-26,0.71,2,14
440992,Charming houseboat near Olympic St.,2191136,Jan,,Zuid,52.342785994129244,4.849848651254993,Entire home/apt,150,3,92,2018-06-18,1.14,1,43
441424,Whole house in center of Amsterdam.,2193861,Marco,,Oostelijk Havengebied - Indische Buurt,52.37378685384638,4.944882122498466,Entire home/apt,185,4,27,2018-08-26,0.34,1,13
442105,SPACIOUS & LUXURY CANAL APARTMENT WITH GARDEN,2196820,Genna,,De Baarsjes - Oud-West,52.3720225110862,4.870931150477716,Entire home/apt,250,2,103,2019-01-01,1.29,1,184
443698,The Warehouse: at home in Amsterdam,2204326,Petra,,Centrum-Oost,52.36035470192227,4.899665438779061,Private room,135,1,53,2019-01-08,0.67,2,0
444935,Fantastic apartment right in the city centre,2059471,Daisy,,Centrum-Oost,52.36445668130747,4.8887065976776425,Entire home/apt,149,4,9,2017-08-17,0.33,1,0
445660,cosy room with private entrance,2202945,Heleen,,De Baarsjes - Oud-West,52.36903272514049,4.856030058256834,Private room,70,3,340,2019-01-02,4.19,2,216
446592,Three colourful rooms in artist house,1543378,Daniel And Thera,,De Pijp - Rivierenbuurt,52.358520093449314,4.903558256143319,Private room,100,2,188,2019-01-01,2.32,1,359
446999,Guestroom VONDELPARK AMSTERDAM,2064560,Har,,De Baarsjes - Oud-West,52.3610481601088,4.866996723810226,Private room,89,2,251,2018-12-17,3.29,2,130
447151,creative ground floor house close to Vondelpark,2220492,Raymond,,Zuid,52.35352787135859,4.8470901311746735,Entire home/apt,85,4,71,2019-01-02,0.87,1,0
450767,Houseboat 'Saturnus' Amsterdam,2238440,Richard En Birgit,,Centrum-Oost,52.37007373806571,4.901695876112567,Entire home/apt,255,3,59,2018-10-14,0.77,3,88
451408,Spacious Tasteful 3BR Street Level near Museums,1739359,Gijs & Brigitte,,De Pijp - Rivierenbuurt,52.35075584447541,4.8901559374694035,Entire home/apt,240,4,44,2018-07-08,0.55,1,4
451719,FABULOUS MODERN LOFT IN JORDAAN,2243649,Martin & Smadar,,Centrum-West,52.37115531495741,4.878959760656713,Entire home/apt,175,3,60,2018-07-30,0.75,2,320
454056,Lovely house at Docklands + 2 bikes,2255820,Jaap,,Oostelijk Havengebied - Indische Buurt,52.37175820609724,4.950291753295826,Entire home/apt,125,4,28,2018-10-15,0.35,1,0
460469,Great apartment near the centre ,1997447,Suzan,,Oud-Oost,52.3604800497331,4.926849572550374,Entire home/apt,110,3,46,2017-08-18,0.57,1,0
462341,Central 17th Century Unique House,2297302,Milen & Joes,,Centrum-West,52.373932570783175,4.893548611587601,Entire home/apt,170,3,26,2018-10-14,0.58,1,21
462809,Studio with harbour view and parkin,2299713,Janny,,Oostelijk Havengebied - Indische Buurt,52.374589341306944,4.943733512896456,Private room,72,3,218,2019-01-10,2.75,1,16
465453,Authentic Apartment with Garden!,2312173,Els,,De Pijp - Rivierenbuurt,52.354190789543466,4.899992102898742,Entire home/apt,100,7,5,2016-07-09,0.06,1,72
466259,VILLA on WATER:BestView&Oase ofRest,1907015,Masha,,Oud-Oost,52.35643226560935,4.90674701940424,Entire home/apt,235,3,2,2016-01-03,0.05,2,0
467103,Luxurious apartment @ Dam Square,2313040,Willem,,Centrum-West,52.37074432303853,4.894354369870574,Entire home/apt,160,2,150,2018-09-01,1.86,1,0
467581,"Canal view house, perfect location",2321097,Marije,,Centrum-West,52.37618660902663,4.886181500639763,Entire home/apt,240,3,153,2018-01-16,1.91,7,0
467852,Luxury Canal House in the heart of Amsterdam City,8003829,Christian,,Centrum-West,52.36816644448256,4.884540834328336,Entire home/apt,647,7,16,2018-08-14,0.20,1,303
474452,xx,2352274,Alexander,,De Baarsjes - Oud-West,52.36974542673286,4.860264786370328,Entire home/apt,125,3,28,2016-12-07,0.40,1,0
480245,Cosy apartment along the Amstel.,2378237,Rachelle,,Oud-Oost,52.35408510547038,4.912887311384521,Entire home/apt,150,2,14,2018-09-09,0.31,1,0
481664,"Einzigartiges Hausboot ""De Calidris!",1382273,Eltjo & Liselore,,Westerpark,52.39038482976692,4.891275742539775,Private room,105,2,366,2018-12-26,5.98,2,256
483779,Spacious studio apartment in A'dam,2395278,Alex,,Slotervaart,52.349315799089794,4.831327287524186,Private room,72,2,38,2017-10-22,1.40,1,0
484836,Modern 3 bedroom apt. + garden near Jordaan,2396890,Esther,,De Baarsjes - Oud-West,52.370659805670606,4.8602548587307375,Entire home/apt,140,3,51,2016-07-27,0.64,1,11
485237,Spacious home with sunny terrace €75/2p,2402296,Corry,,Slotervaart,52.36402101835341,4.830338645081807,Entire home/apt,75,1,31,2018-10-27,0.39,1,0
489418,Central quiet ap'ment with parcview,2418579,Julia,,Bos en Lommer,52.375935381773644,4.850102038926285,Entire home/apt,79,2,96,2015-01-03,1.20,1,0
489832,Authentic spacious house in great location.,2421854,Margreet,,De Baarsjes - Oud-West,52.363617463236984,4.867616948798473,Entire home/apt,130,6,30,2019-01-04,0.41,1,238
494433,"Central, cozy apartment + garden!",907405,Yahav,,De Baarsjes - Oud-West,52.368515082759075,4.852309319162253,Entire home/apt,90,4,16,2018-11-11,0.20,2,3
495862,2 floor garden facing Vondelpark,2449055,Marieke,,De Baarsjes - Oud-West,52.36164855074444,4.873109638074136,Entire home/apt,400,4,11,2017-05-08,0.17,1,329
496953,Spacious family apartment in city centre! (160m2),2453971,Kim,,De Baarsjes - Oud-West,52.361589666638594,4.876629520641025,Entire home/apt,350,2,29,2018-12-31,0.37,1,2
498514,Private Apartment Good Area + Bikes,2460925,Hans,,De Pijp - Rivierenbuurt,52.34071605068944,4.909998754151091,Entire home/apt,140,3,23,2018-09-03,0.30,1,121
503629,"Quiet & spacious apt, near Museums & Concertgebouw",2483843,Alban,,Zuid,52.35364238804728,4.878240646423016,Entire home/apt,114,4,9,2017-08-21,0.14,1,0
505012,Centre Amsterdam perfect for family,1645998,Djoke,,Centrum-Oost,52.36401570566927,4.887578937815927,Entire home/apt,299,3,55,2018-12-25,0.73,1,0
505650,Stylish Design Apartment,2492723,Irene,,Zuid,52.354995178072215,4.876105688405308,Private room,140,3,102,2018-12-09,1.34,2,250
505804,Light studio in centre of Amsterdam,2493425,Simone,,Westerpark,52.38479733583831,4.877257048069398,Entire home/apt,78,5,87,2018-12-13,1.10,1,0
507598,Canal View Apartment! Jordaan Area,2501656,Carinia,,Centrum-West,52.378624642642,4.879444964735611,Entire home/apt,400,2,57,2018-11-25,0.72,1,204
510836,★ Combo City Centre Apartments,1826139,Jan,,Centrum-West,52.38037159672225,4.89358758012555,Entire home/apt,700,7,108,2018-11-09,1.51,8,304
513743,Luxury 200m2 Private HV Houseboat,2531171,Carmen,,Oostelijk Havengebied - Indische Buurt,52.37593322453691,4.939804160101205,Entire home/apt,580,3,35,2017-10-04,0.44,4,123
514946,Typical Amsterdam apt. in center,2536209,Martijn,,Watergraafsmeer,52.35501627942771,4.935116107989974,Entire home/apt,120,5,6,2016-01-03,0.09,1,0
515088,Familyfriendly Suite incl breakfast,2536879,Hansje,,Noord-Oost,52.39549794275491,4.995761024623377,Private room,130,2,1,2018-07-26,0.17,1,365
515921,Apartment near vondelpark & centre,2541099,Anne-Marie,,Zuid,52.35088515786549,4.853517302593575,Entire home/apt,145,2,65,2019-01-02,0.81,1,88
517092,4 bedroom apartment near the park,2041793,Bas,,De Baarsjes - Oud-West,52.36138005746256,4.855450867465889,Entire home/apt,135,6,0,,,1,12
517996,Bright Canal house with amazing view! @the Jordaan,2550339,Aemilia,,Centrum-West,52.37812960068648,4.885936764280054,Entire home/apt,160,3,18,2018-09-17,0.23,1,108
522471,Beautiful grand appartment (135 m2),2569931,Harriet,,Bos en Lommer,52.37761549846248,4.852851344927026,Entire home/apt,180,4,21,2018-07-31,0.31,1,0
528022,Somewhere Else,2594559,Els,,Westerpark,52.391392480346624,4.888737721989992,Private room,110,2,137,2019-01-04,4.95,1,315
528227,Renovated apartment in center (3month stay),2422197,Paul,,Centrum-Oost,52.362041918788655,4.9054288768633825,Entire home/apt,127,35,28,2018-03-18,0.35,1,106
528594,Connect-Inn: Clear & Cheerful,2597146,Mathilde,,Slotervaart,52.35867412950926,4.824759935206064,Private room,80,1,72,2018-05-05,0.92,3,0
530136,Content In the Pijp for One Person,2604093,Sharon,,Centrum-Oost,52.360212500344154,4.899343006217542,Private room,55,2,305,2018-12-01,3.83,1,324
533623,Spacious Apartment  Amsterdam Zuid,2622306,Jeanne,,Zuid,52.34521847482452,4.874295756306481,Entire home/apt,150,3,39,2018-10-26,0.72,1,0
537321,Comfortable and pleasant apartment,2639261,Vera,,De Baarsjes - Oud-West,52.37306380685902,4.861930123638661,Entire home/apt,125,3,25,2019-01-01,0.74,1,23
538723,Beautiful ground floor apartment ,356740,Dimphy,,Watergraafsmeer,52.35540973501898,4.938756773751673,Entire home/apt,140,5,51,2019-01-03,0.65,1,40
539036,Amsterdam Houseboats | De Hoop,82145,Wim,,Centrum-Oost,52.362658279952264,4.9097670789987475,Entire home/apt,288,3,58,2018-07-23,0.75,2,137
539579,Small cozy private attic room !,1305208,Savina,,De Baarsjes - Oud-West,52.36929257213166,4.858790710227305,Private room,65,2,157,2019-01-01,2.05,1,278
